"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"188",59685,"Seinfeld","3","9","JERRY","Well I'm getting a little tired of this. What do you say we play one for all the marbles?",0,"male",5968,1991,18,"1989-1993"
"189",145634,"Seinfeld","4","22","ELAINE","Must have been an accident...",1,"female",14563,1993,4,"1989-1993"
"190",128345,"Seinfeld","4","14","ELAINE","Oh, all right. Can you break a twenty?",1,"female",12834,1993,7,"1989-1993"
"191",173334,"Seinfeld","5","9","KRAMER","You don't know what you're missing buddy.",0,"male",17333,1993,6,"1989-1993"
"192",75145,"Seinfeld","3","16","GEORGE","So, what did she say?",0,"male",7514,1992,4,"1989-1993"
"193",85985,"Seinfeld","3","21","KRAMER","Are you getting the eyes? 'Cause they're brown. Or, really, they're dark brown, like rich, Columbian coffee.",0,"male",8598,1992,16,"1989-1993"
"194",107520,"Frasier","1","5","Frasier","You know, I saw what you just did.",0,"male",1075,1993,7,"1989-1993"
"195",73025,"Seinfeld","3","15","KRAMER","I wouldn't set foot in your house.",0,"male",7302,1992,6,"1989-1993"
"196",178255,"Seinfeld","5","11","JERRY","So I don't know what she's using it for.",0,"male",17825,1993,8,"1989-1993"
"197",66418,"Seinfeld","3","12","ELAINE","Maybe we're too close to the bottle.",1,"female",6641,1991,6,"1989-1993"
"198",120504,"Seinfeld","4","10","SUSAN","Because you kissed me. You kissed me, you stupid idiot! Rita called Russell and he fired me over the phone.",1,"female",12050,1992,19,"1989-1993"
"199",512914,"Seinfeld","3","6","JERRY","Because I could get Uromysitisis poisoning and die. That's why!... Do you think I enjoy living like this?... the shame, the humiliation... You know I have been issued a public urination pass by the city because of my condition. Unfortunately my little brother ran out of the house with it this morning.",0,"male",5129,1991,51,"1989-1993"
"200",156385,"Seinfeld","5","2","ESTELLE","I always talk about your hands - how they're so soft and milky white..",1,"female",15638,1993,13,"1989-1993"
"201",515315,"Seinfeld","3","6","ELAINE","But wouldn't you get any satisfaction out of helping someone out?",1,"female",5153,1991,10,"1989-1993"
"202",292417,"Seinfeld","2","9","ELAINE","Yeah, we just wanna take this and add that.",1,"female",2924,1991,8,"1989-1993"
"203",99705,"Seinfeld","4","3","JERRY","They'll give us water in there.",0,"male",9970,1992,5,"1989-1993"
"204",456216,"Seinfeld","3","3","HELEN","Well I'll ask him when he gets up.",1,"female",4562,1991,7,"1989-1993"
"205",441107,"Frasier","1","3","Daphne","No, they didn't mention that, either.",1,"female",441,1993,5,"1989-1993"
"206",147145,"Seinfeld","4","22","ELAINE","Alison! Hi, this is Elaine...",1,"female",14714,1993,4,"1989-1993"
"207",266317,"Seinfeld","2","7","ELAINE","Oh, yeah. Yeah. I love nudist colonies. They help me..unwind. Aah!",1,"female",2663,1991,10,"1989-1993"
"208",150655,"Seinfeld","4","24","JERRY","No, it starts in five minutes. You were there at the taping, what's the big deal?",0,"male",15065,1993,15,"1989-1993"
"209",549513,"Seinfeld","3","7","ELAINE","Oh, this... emm... yeah... here you go.",1,"female",5495,1991,6,"1989-1993"
"210",87516,"Seinfeld","1","4","JERRY","I- no, I don't want to go.",0,"male",875,1990,6,"1989-1993"
"211",111819,"Seinfeld","4","7","JERRY","I don't even know where the bubble boy lives. I - I don't even remember the name of the town.",0,"male",11181,1992,19,"1989-1993"
"212",402016,"Seinfeld","3","2","ELAINE","What are you doing? What is all this?",1,"female",4020,1991,7,"1989-1993"
"213",227420,"Frasier","1","12","Frasier","All right, I won't anymore!",0,"male",2274,1993,4,"1989-1993"
"214",96695,"Seinfeld","4","2","GEORGE","Where, where? I can't see.",0,"male",9669,1992,4,"1989-1993"
"215",66835,"Seinfeld","3","12","JERRY","You had sex with the cleaning woman on your desk? Who are you, how did you do that?",0,"male",6683,1991,17,"1989-1993"
"216",75075,"Seinfeld","3","16","JERRY","I didn't notice the voice.",0,"male",7507,1992,4,"1989-1993"
"217",162109,"Seinfeld","5","4","ELAINE","Uh well um, I felt that the writing lacked certain emotion and intensity.",1,"female",16210,1993,12,"1989-1993"
"218",207320,"Frasier","1","11","Frasier","Dad?  I'm afraid the doctor won't be able to make your appointment today.",0,"male",2073,1993,13,"1989-1993"
"219",168825,"Seinfeld","5","7","JERRY","Because she's like the jury. She's going to be sequestered.",0,"male",16882,1993,9,"1989-1993"
"220",82018,"Seinfeld","3","19","JERRY","Hey O'Brien, wake up, c'mon, we got company. Wake up.",0,"male",8201,1992,9,"1989-1993"
"221",117925,"Seinfeld","4","9","SUSAN","Oh, I'm so excited, now we get to see the opera together.",1,"female",11792,1992,11,"1989-1993"
"222",113865,"Seinfeld","4","8","ELAINE","I was just trying to help you.",1,"female",11386,1992,6,"1989-1993"
"223",249717,"Seinfeld","2","7","KRAMER","Why don't you use the machines down in the basement?",0,"male",2497,1991,9,"1989-1993"
"224",504416,"Seinfeld","3","6","ELAINE","You'd better find this car.",1,"female",5044,1991,4,"1989-1993"
"225",146505,"Seinfeld","4","22","ELAINE","Hey, we told you not to park there!",1,"female",14650,1993,7,"1989-1993"
"226",178418,"Seinfeld","5","11","JERRY","No I don't see it.",0,"male",17841,1993,4,"1989-1993"
"227",128745,"Seinfeld","4","14","ELAINE","[annoyed] Excuse me, excuse me.",1,"female",12874,1993,4,"1989-1993"
"228",315617,"Seinfeld","2","10","JERRY","She's the performance artist, right?",0,"male",3156,1991,4,"1989-1993"
"229",189017,"Seinfeld","2","4","ELAINE","It's all in your head. All she knows is she had a good time. I think you should call her.",1,"female",1890,1991,19,"1989-1993"
"230",75720,"Frasier","1","4","Niles","Oh, now I remember you!",0,"male",757,1993,4,"1989-1993"
"231",447316,"Seinfeld","3","3","JERRY","Listen M. Klompus, it was really a nice gesture of you to give me the pen, but I don't really need it.",0,"male",4473,1991,21,"1989-1993"
"232",130175,"Seinfeld","4","15","ELAINE","Wow, well, I guess you don't have any advice for me on how to win the case?",1,"female",13017,1993,16,"1989-1993"
"233",176518,"Seinfeld","2","3","ELAINE","Kramer! That... Kramer! I'm just about to leave, he calls me up. He begs me to sit in his car for two minutes, so he can pick up these birds...",1,"female",1765,1991,29,"1989-1993"
"234",69920,"Frasier","1","4","Daphne","Well, isn't this nice?  Feels just like home.",1,"female",699,1993,8,"1989-1993"
"235",530315,"Seinfeld","3","7","ELAINE","It's just a Latin phrase George, it does not mean anything. Now, what is this test?",1,"female",5303,1991,15,"1989-1993"
"236",108505,"Seinfeld","4","6","JERRY","How you gonna pay? You don't even have a wallet!",0,"male",10850,1992,9,"1989-1993"
"237",348617,"Seinfeld","2","11","ELAINE","Oh, I can't do that, it's a guy thing.",1,"female",3486,1991,8,"1989-1993"
"238",511116,"Seinfeld","3","6","KRAMER","Why be uncomfortable if you don't have to? It's organic.",0,"male",5111,1991,9,"1989-1993"
"239",429107,"Seinfeld","1","2","MORTY","So, what are you? Afraid of her?",0,"male",429,1990,6,"1989-1993"
"240",113919,"Seinfeld","4","8","GEORGE","S, uh, Superman - he, uh, built the fortress of solitude up at the North Pole, to, uh, you know, sort of get away from it all..",0,"male",11391,1992,26,"1989-1993"
"241",136845,"Seinfeld","4","18","ELAINE","Did you say goiter? What goiter?",1,"female",13684,1993,5,"1989-1993"
"242",114125,"Seinfeld","4","8","JERRY","Have you ever told a woman to stop touching your leg?",0,"male",11412,1992,10,"1989-1993"
"243",190618,"Seinfeld","2","4","GEORGE","All right, I gotta make a call. Everybody out, come on.",0,"male",1906,1991,10,"1989-1993"
"244",80520,"Frasier","1","4","Daphne","We heard your show today.  I just loved the way you handled that Derek Mann.",1,"female",805,1993,15,"1989-1993"
"245",67165,"Seinfeld","3","12","ELAINE","Hey, let me ask you something something. Did George buy that sweater knowing the red dot was on it because it was cheaper? Ooookay, you just gave me the answer.",1,"female",6716,1991,29,"1989-1993"
"246",58095,"Seinfeld","3","8","ELAINE","Aah... .I think I'll get going...",1,"female",5809,1991,5,"1989-1993"
"247",149435,"Seinfeld","4","23","ELAINE","What's the matter with him?",1,"female",14943,1993,4,"1989-1993"
"248",56965,"Seinfeld","3","8","ELAINE","Hello.. so did you ever find out who that woman was?",1,"female",5696,1991,10,"1989-1993"
"249",78775,"Seinfeld","3","17","ELAINE","So you know,... he called me.",1,"female",7877,1992,5,"1989-1993"
"250",102019,"Seinfeld","4","4","LEO","You know, I know plenty of people in Hollywood too!",0,"male",10201,1992,9,"1989-1993"
"251",162255,"Seinfeld","5","4","JERRY","'I will expect all funds in form of cashier checks no later than the 18th'.",0,"male",16225,1993,14,"1989-1993"
"252",158819,"Seinfeld","5","3","JERRY","I don't know what to believe! You're eating unions, you're spotting dimes, I don't know what the hell is going on.",0,"male",15881,1993,20,"1989-1993"
"253",125134,"Seinfeld","4","12","KRAMER","No, I'm not gonna use the ticket! I'm gonna get my money, I'll get off the plane and turn your ticket in for a refund. It's not gonna cost you a dime! Now gimme the card.",0,"male",12513,1992,35,"1989-1993"
"254",58109,"Seinfeld","3","8","GEORGE","Heuh. huh. Stick around a while.",0,"male",5810,1991,5,"1989-1993"
"255",449916,"Seinfeld","3","3","HELEN","I have no use for either one of them. I don't even want them there tonight.",1,"female",4499,1991,15,"1989-1993"
"256",264316,"Seinfeld","2","7","GEORGE","That's exactly what I told Jerry!",0,"male",2643,1991,5,"1989-1993"
"257",122319,"Seinfeld","4","11","ELAINE","Yeah. Butt. Butt. Great butt. John-John's butt.",1,"female",12231,1992,6,"1989-1993"
"258",185318,"Seinfeld","2","4","GEORGE","Absolutely. Because instead of doing a wash, I just keep buying underwear. My goal is to have over three hundred and sixty pair. That way, I only have to do wash once a year.",0,"male",1853,1991,33,"1989-1993"
"259",350617,"Seinfeld","2","11","ELAINE","So when are we gonna eat?",1,"female",3506,1991,5,"1989-1993"
"260",312109,"Frasier","1","2","Frasier","Well, of course you heard it, you're never out of earshot!",0,"male",312,1993,10,"1989-1993"
"261",189120,"Frasier","1","10","Frasier","Well, someone is being let go...",0,"male",1891,1993,5,"1989-1993"
"262",94905,"Seinfeld","4","1","JERRY","Yeah, Kramer. K-R-A-M-E-R. Uh, I don't know, wavy? George, how would you describe Kramer's hair?",0,"male",9490,1992,14,"1989-1993"
"263",60945,"Seinfeld","3","10","ELAINE","The dingo ate your baby!",1,"female",6094,1991,4,"1989-1993"
"264",132018,"Seinfeld","2","1","ELAINE","Unless you're married to a dictator.",1,"female",1320,1991,5,"1989-1993"
"265",133675,"Seinfeld","4","16","KRAMER","She says she wants those shoes.",0,"male",13367,1993,5,"1989-1993"
"266",419617,"Seinfeld","3","2","GEORGE","Uh, we're cool. Everything's cool",0,"male",4196,1991,4,"1989-1993"
"267",114805,"Seinfeld","4","8","ELAINE","Hey, nice going, Jerome Seinfeld!",1,"female",11480,1992,4,"1989-1993"
"268",63418,"Seinfeld","1","3","ELAINE","Okay okay okay okay, you win. Forty dollars.",1,"female",634,1990,7,"1989-1993"
"269",83125,"Seinfeld","3","20","ELAINE","You know it's bad enough you have a car phone, you have to use the speaker?",1,"female",8312,1992,15,"1989-1993"
"270",337317,"Seinfeld","2","11","ELAINE","Health cookies. I hate those little dustboard fructose things.",1,"female",3373,1991,8,"1989-1993"
"271",161020,"Frasier","1","1","Niles","Tell me you would have handled it differently, Frasier.",0,"male",16,1993,8,"1989-1993"
"272",157745,"Seinfeld","5","3","ELAINE","My leg looks pretty bad.",1,"female",15774,1993,4,"1989-1993"
"273",175205,"Seinfeld","5","10","ELAINE","Knocked you out Jack. Pair of deuces",1,"female",17520,1993,6,"1989-1993"
"274",341417,"Seinfeld","2","11","ELAINE","I'll give you 25 if you let me do it.",1,"female",3414,1991,9,"1989-1993"
"275",122855,"Seinfeld","4","11","GEORGE","Well, wait a little while, Ma. What's the difference?",0,"male",12285,1992,8,"1989-1993"
"276",476215,"Seinfeld","3","4","JERRY","I don't know what to do.",0,"male",4762,1991,5,"1989-1993"
"277",472106,"Frasier","1","3","Niles","How about an evening of fine dining?",0,"male",472,1993,6,"1989-1993"
"278",220108,"Seinfeld","1","2","ELAINE","Why does he do that?",1,"female",220,1990,4,"1989-1993"
"279",251107,"Seinfeld","1","2","ELAINE","I think, I think we we're in my house where I grew up, and you were standing there, you were looking out the window...",1,"female",251,1990,23,"1989-1993"
"280",177795,"Seinfeld","5","11","ELAINE","What? Now he's a doctor? Before he was a podiatrist.",1,"female",17779,1993,9,"1989-1993"
"281",80125,"Seinfeld","3","18","ELAINE","Ha, I didn't mention it.",1,"female",8012,1992,4,"1989-1993"
"282",211618,"Seinfeld","2","5","JERRY","'Cause I'm an idiot! You may think you're an idiot, but with all due respect, I'm a much bigger idiot than you are.",0,"male",2116,1991,22,"1989-1993"
"283",156418,"Seinfeld","2","2","JERRY","Well, the games starting just about now.",0,"male",1564,1991,6,"1989-1993"
"284",147520,"Frasier","1","8","Frasier","Oh, great... Why are you only wearing one heel?  Did you break it off?",0,"male",1475,1993,14,"1989-1993"
"285",99235,"Seinfeld","4","3","JERRY","What do you mean you don't think so?",0,"male",9923,1992,7,"1989-1993"
"286",187917,"Seinfeld","2","4","JERRY","No kidding. Did you tell him that was the reason?",0,"male",1879,1991,9,"1989-1993"
"287",469916,"Seinfeld","3","4","ELAINE","Yes, she understands you and she is not demanding.",1,"female",4699,1991,8,"1989-1993"
"288",127695,"Seinfeld","4","13","ELAINE","I told you, Fred - my friend's next door neighbor took it.",1,"female",12769,1992,11,"1989-1993"
"289",83517,"Seinfeld","1","4","GEORGE","Have you ever had their egg salad?",0,"male",835,1990,6,"1989-1993"
"290",202220,"Frasier","1","11","Daphne","Why, that little devil.  No wonder he didn't want me to go with him.",1,"female",2022,1993,14,"1989-1993"
"291",174585,"Seinfeld","5","10","ELAINE","Not any more. Come on, get your ball, we're leaving. Let's go, let's go.",1,"female",17458,1993,13,"1989-1993"
"292",175984,"Seinfeld","5","10","ESTELLE","Oh my God! This was in our bed.",1,"female",17598,1993,7,"1989-1993"
"293",88385,"Seinfeld","3","22","KRAMER","Huh. I mean, what do they want to go there for?",0,"male",8838,1992,10,"1989-1993"
"294",132775,"Seinfeld","4","16","ELAINE","I don't understand, why is this woman talking about my shoes? Why are my shoes a topic of conversation?",1,"female",13277,1993,18,"1989-1993"
"295",305517,"Seinfeld","2","9","GEORGE","Who puts a bench in their house?",0,"male",3055,1991,6,"1989-1993"
"296",489616,"Seinfeld","3","5","GEORGE","Well I guess that's because I wear boxer shorts.",0,"male",4896,1991,8,"1989-1993"
"297",376517,"Seinfeld","3","1","JERRY","I'll tell you, but don't ask her anything about her kid, she a little off.",0,"male",3765,1991,14,"1989-1993"
"298",67185,"Seinfeld","3","12","ELAINE","Yes you did, yes you did. I saw your expression.",1,"female",6718,1991,9,"1989-1993"
